venta_id,producto_id,cantidad_producto,subtotal
VTA_12779142,PROD_348131,3,44.19
VTA_12779142,PROD_416616,12,855.96
VTA_18270069,PROD_193746,8,747.68
VTA_79719184,PROD_161339,2,113.36
VTA_79719184,PROD_069575,15,1828.8
VTA_79719184,PROD_640246,1,18.93
VTA_79719184,PROD_716360,15,1763.4
VTA_79719184,PROD_263131,17,833.34
VTA_00001995,PROD_951069,3,324.72
VTA_00001995,PROD_291959,10,621.4
VTA_00001995,PROD_030803,19,1174.2
VTA_00001995,PROD_773778,6,419.64
VTA_00001995,PROD_589153,1,78.31
VTA_00001995,PROD_319923,10,335.1
VTA_00001995,PROD_802806,19,2036.61
VTA_60928004,PROD_423278,2,113.76
VTA_60928004,PROD_614038,13,212.03
VTA_60928004,PROD_335770,14,60.48
VTA_60928004,PROD_560799,1,59.94
VTA_74862229,PROD_809602,9,356.22
VTA_79460751,PROD_903344,16,1988.96
VTA_79460751,PROD_469999,4,561.4
VTA_27620189,PROD_157753,3,209.52
VTA_27620189,PROD_936987,6,711.78
VTA_27620189,PROD_364011,5,492.2
VTA_27620189,PROD_546107,1,13.35
VTA_27620189,PROD_335140,15,286.05
VTA_17593719,PROD_232047,20,812.0
VTA_17593719,PROD_086452,19,1209.73
VTA_17593719,PROD_941015,8,132.32
VTA_17593719,PROD_640246,3,56.79
VTA_17593719,PROD_044108,19,207.1
VTA_17593719,PROD_055845,4,199.2
VTA_17593719,PROD_531695,9,1056.33
VTA_70561884,PROD_410931,3,417.51
VTA_70561884,PROD_864194,11,1642.41
VTA_70561884,PROD_059527,19,2451.38
VTA_82136230,PROD_504057,2,193.74
VTA_82136230,PROD_380278,11,732.27
VTA_82136230,PROD_193919,3,120.66
VTA_82136230,PROD_163965,6,648.06
VTA_82136230,PROD_463592,19,695.21
VTA_61812044,PROD_385424,9,1252.17
VTA_61812044,PROD_659411,2,31.68
VTA_61812044,PROD_061024,17,1611.43
VTA_61812044,PROD_151652,20,959.2
VTA_76068179,PROD_903344,13,1616.03
VTA_76068179,PROD_033256,6,584.34
VTA_76068179,PROD_396904,1,21.71
VTA_08959763,PROD_820181,13,1445.99
VTA_08959763,PROD_123505,16,1184.16
VTA_08959763,PROD_560799,7,419.58
VTA_08959763,PROD_451481,14,1405.46
VTA_08959763,PROD_193204,1,20.25
VTA_08959763,PROD_701708,17,1644.92
VTA_08959763,PROD_658707,14,1203.3
VTA_28256337,PROD_639512,14,938.98
VTA_28256337,PROD_117051,10,77.1
VTA_28256337,PROD_630761,10,638.1
VTA_28256337,PROD_265164,3,447.57
VTA_28256337,PROD_960727,19,841.7
VTA_28256337,PROD_830658,19,593.18
VTA_28256337,PROD_273887,10,964.6
VTA_78243365,PROD_160079,19,939.17
VTA_16183824,PROD_399058,3,105.27
VTA_42869743,PROD_953818,11,846.34
VTA_61834661,PROD_098309,7,562.03
VTA_61834661,PROD_443195,11,277.75
VTA_61834661,PROD_759946,3,124.98
VTA_61834661,PROD_336187,11,1304.16
VTA_61834661,PROD_882774,8,688.56
VTA_61834661,PROD_936668,9,414.0
VTA_69429451,PROD_006582,1,16.35
VTA_25812185,PROD_293396,19,640.3
VTA_25812185,PROD_735261,15,2230.05
VTA_37571400,PROD_967477,5,465.35
VTA_37571400,PROD_523373,5,39.1
VTA_37571400,PROD_476502,6,310.32
VTA_37571400,PROD_460232,15,506.55
VTA_37571400,PROD_606901,15,203.1
VTA_11377913,PROD_683023,17,2502.74
VTA_11377913,PROD_787289,13,314.34
VTA_11377913,PROD_686776,9,847.17
VTA_11377913,PROD_446017,20,1313.0
VTA_11377913,PROD_286736,19,186.58
VTA_88642160,PROD_332234,8,227.76
VTA_88642160,PROD_286736,15,147.3
VTA_88642160,PROD_795163,8,698.16
VTA_88642160,PROD_389969,13,1871.09
VTA_76685427,PROD_141994,10,1006.5
VTA_76685427,PROD_380278,13,865.41
VTA_76685427,PROD_237777,3,18.39
VTA_76685427,PROD_789516,11,430.65
VTA_76685427,PROD_125256,3,415.38
VTA_76685427,PROD_210935,6,159.6
VTA_76685427,PROD_630761,4,255.24
VTA_76685427,PROD_602050,14,655.48
VTA_47894038,PROD_173117,19,1249.82
VTA_47894038,PROD_997731,18,1526.22
VTA_47894038,PROD_069529,13,1641.12
VTA_47894038,PROD_306638,7,21.63
VTA_47894038,PROD_523291,17,1239.64
VTA_47894038,PROD_163266,7,917.21
VTA_47894038,PROD_826113,9,425.16
VTA_47894038,PROD_423564,13,25.61
VTA_99601263,PROD_630331,20,1305.4
VTA_99601263,PROD_680601,2,131.72
VTA_99601263,PROD_636601,10,1108.7
VTA_99601263,PROD_483334,17,1541.22
VTA_99601263,PROD_234716,16,1186.24
VTA_99601263,PROD_291959,17,1056.38
VTA_99601263,PROD_329768,14,1873.34
VTA_90076299,PROD_827382,10,1433.6
VTA_90076299,PROD_500354,16,1658.24
VTA_90076299,PROD_415186,10,105.9
VTA_90076299,PROD_151025,5,731.65
VTA_90076299,PROD_878703,12,640.92
VTA_90076299,PROD_122993,1,4.88
VTA_49280136,PROD_447433,15,2222.1
VTA_43071749,PROD_195408,14,1687.0
VTA_43071749,PROD_612870,8,1063.76
VTA_43071749,PROD_701708,5,483.8
VTA_43071749,PROD_995026,20,611.6
VTA_43071749,PROD_657891,11,944.13
VTA_43071749,PROD_057532,14,443.1
VTA_43071749,PROD_116826,14,753.34
VTA_76577166,PROD_593510,9,617.67
VTA_76577166,PROD_967477,3,279.21
VTA_76577166,PROD_563436,20,2976.6
VTA_76577166,PROD_190903,13,386.23
VTA_76577166,PROD_151652,10,479.6
VTA_76577166,PROD_581159,1,12.66
VTA_80853679,PROD_662156,12,959.52
VTA_80853679,PROD_173117,4,263.12
VTA_80853679,PROD_401645,7,890.26
VTA_80853679,PROD_075952,15,1295.1
VTA_80853679,PROD_594451,9,868.05
VTA_80853679,PROD_060607,1,122.43
VTA_80853679,PROD_427895,5,431.6
VTA_57438791,PROD_815158,20,1630.8
VTA_57438791,PROD_827382,15,2150.4
VTA_57438791,PROD_317483,12,1671.36
VTA_57438791,PROD_204931,20,31.0
VTA_57438791,PROD_210935,12,319.2
VTA_57438791,PROD_466426,11,746.79
VTA_57438791,PROD_925197,8,392.32
VTA_32910543,PROD_231148,9,1195.56
VTA_32910543,PROD_689139,8,223.44
VTA_32910543,PROD_779028,17,1906.72
VTA_32910543,PROD_598167,18,2484.9
VTA_32910543,PROD_582806,11,571.34
VTA_32910543,PROD_125256,5,692.3
VTA_32910543,PROD_012919,17,124.27
VTA_48362662,PROD_199328,18,1502.64
VTA_48362662,PROD_121674,15,229.5
VTA_48362662,PROD_048124,13,1510.6
VTA_48362662,PROD_012919,7,51.17
VTA_48362662,PROD_582806,9,467.46
VTA_48362662,PROD_695658,6,469.62
VTA_48362662,PROD_467222,16,2362.88
VTA_48362662,PROD_671518,6,362.82
VTA_38135175,PROD_830658,16,499.52
VTA_38135175,PROD_864194,7,1045.17
VTA_34077126,PROD_331734,4,562.92
VTA_34077126,PROD_117682,14,387.24
VTA_17665764,PROD_144809,6,681.18
VTA_17665764,PROD_960428,5,303.9
VTA_24994061,PROD_636601,20,2217.4
VTA_24994061,PROD_992916,17,107.95
VTA_24994061,PROD_146558,2,121.1
VTA_24994061,PROD_243346,1,133.29
VTA_24994061,PROD_427242,20,1751.4
VTA_17242294,PROD_593510,6,411.78
VTA_17242294,PROD_767830,3,111.42
VTA_58347940,PROD_116826,8,430.48
VTA_58347940,PROD_872078,12,70.2
VTA_58347940,PROD_401269,8,362.4
VTA_58347940,PROD_798097,8,741.28
VTA_58347940,PROD_117682,6,165.96
VTA_58347940,PROD_622383,3,63.48
VTA_58347940,PROD_210935,2,53.2
VTA_13243805,PROD_342258,6,311.88
VTA_13243805,PROD_401269,2,90.6
VTA_13243805,PROD_669647,3,345.9
VTA_13243805,PROD_009556,9,1228.77
VTA_13243805,PROD_421841,7,238.7
VTA_13243805,PROD_144524,11,87.01
VTA_33913456,PROD_919088,14,505.4
VTA_33913456,PROD_348131,15,220.95
VTA_33913456,PROD_621531,7,359.66
VTA_33913456,PROD_469999,19,2666.65
VTA_33913456,PROD_144809,5,567.65
VTA_33913456,PROD_556201,1,47.5
VTA_33913456,PROD_359655,13,566.8
VTA_87285161,PROD_747797,11,620.51
VTA_87285161,PROD_464846,2,275.14
VTA_87285161,PROD_701708,14,1354.64
VTA_64805248,PROD_034674,19,2642.9
VTA_61798918,PROD_945287,1,16.66
VTA_61798918,PROD_224218,11,77.66
VTA_61798918,PROD_400918,9,1060.47
VTA_61798918,PROD_069529,14,1767.36
VTA_61798918,PROD_380278,17,1131.69
VTA_61798918,PROD_511385,1,32.44
VTA_07289220,PROD_362066,20,2318.2
VTA_07289220,PROD_561285,4,93.56
VTA_07289220,PROD_123505,20,1480.2
VTA_07289220,PROD_581159,13,164.58
VTA_07289220,PROD_975976,20,324.0
VTA_70822449,PROD_958980,19,2655.06
VTA_36705080,PROD_128711,7,755.44
VTA_36705080,PROD_377444,14,169.26
VTA_03226968,PROD_410931,7,974.19
VTA_03226968,PROD_787289,1,24.18
VTA_03226968,PROD_652616,12,838.92
VTA_27341395,PROD_348131,20,294.6
VTA_42283396,PROD_854752,10,842.7
VTA_42283396,PROD_328143,4,500.08
VTA_42283396,PROD_256651,3,127.35
VTA_42283396,PROD_484692,19,2207.99
VTA_21005703,PROD_069575,9,1097.28
VTA_21005703,PROD_121857,5,471.8
VTA_21005703,PROD_291585,19,1334.37
VTA_21005703,PROD_951488,1,122.04
VTA_21005703,PROD_273618,2,58.12
VTA_21005703,PROD_240110,17,1124.55
VTA_21005703,PROD_738447,17,665.89
VTA_21005703,PROD_293005,19,1745.91
VTA_93956476,PROD_654821,14,1923.74
VTA_93956476,PROD_742429,19,2277.91
VTA_93956476,PROD_621531,10,513.8
VTA_93956476,PROD_841518,17,2480.3
VTA_36459019,PROD_733579,1,76.61
VTA_36459019,PROD_593510,2,137.26
VTA_36459019,PROD_785992,9,302.94
VTA_36459019,PROD_864434,17,657.22
VTA_36459019,PROD_618141,12,103.68
VTA_36459019,PROD_217786,10,271.7
VTA_71891129,PROD_190903,9,267.39
VTA_71891129,PROD_192699,4,532.52
VTA_71891129,PROD_302077,5,457.9
VTA_71891129,PROD_899280,19,2599.96
VTA_71891129,PROD_241321,18,1347.48
VTA_40866112,PROD_204671,14,1431.22
VTA_40866112,PROD_438600,3,396.12
VTA_40866112,PROD_851292,5,90.75
VTA_40866112,PROD_946616,4,459.2
VTA_40866112,PROD_630331,13,848.51
VTA_40866112,PROD_044146,14,1729.28
VTA_40866112,PROD_130007,19,362.52
VTA_20760072,PROD_187929,13,1570.79
VTA_20760072,PROD_277634,15,1512.15
VTA_91569150,PROD_169279,7,214.55
VTA_91569150,PROD_610348,17,2069.07
VTA_91569150,PROD_811563,19,2683.94
VTA_91569150,PROD_716360,1,117.56
VTA_91569150,PROD_680601,11,724.46
VTA_73697250,PROD_272254,17,2137.75
VTA_73697250,PROD_171005,3,10.47
VTA_73697250,PROD_117682,12,331.92
VTA_73697250,PROD_975271,11,505.45
VTA_73697250,PROD_972226,11,351.23
VTA_73697250,PROD_947818,3,239.58
VTA_73697250,PROD_214804,18,838.08
VTA_33936261,PROD_446017,18,1181.7
VTA_33936261,PROD_979290,2,194.02
VTA_33936261,PROD_630761,6,382.86
VTA_33936261,PROD_556835,1,105.28
VTA_86641316,PROD_506018,8,803.92
VTA_86641316,PROD_207421,4,465.88
VTA_86641316,PROD_822162,10,327.1
VTA_37372282,PROD_967477,7,651.49
VTA_04812446,PROD_677180,20,2257.4
VTA_04812446,PROD_173117,16,1052.48
VTA_04812446,PROD_810125,20,1981.4
VTA_04812446,PROD_130007,19,362.52
VTA_04812446,PROD_594451,17,1639.65
VTA_04812446,PROD_844759,15,2196.75
VTA_63647020,PROD_169279,16,490.4
VTA_63647020,PROD_740618,11,1257.85
VTA_63647020,PROD_889964,2,121.3
VTA_63647020,PROD_636601,12,1330.44
VTA_63647020,PROD_686776,6,564.78
VTA_63647020,PROD_286718,5,66.45
VTA_63647020,PROD_709908,2,15.46
VTA_01888971,PROD_266679,14,974.96
VTA_01888971,PROD_290051,3,149.16
VTA_01888971,PROD_122993,14,68.32
VTA_01888971,PROD_205459,13,251.81
VTA_76633850,PROD_041628,12,200.76
VTA_76633850,PROD_040855,17,1468.46
VTA_76633850,PROD_243346,13,1732.77
VTA_76633850,PROD_135308,1,139.97
VTA_76633850,PROD_187208,6,508.02
VTA_76633850,PROD_685208,13,1398.15
VTA_32873759,PROD_041628,3,50.19
VTA_32873759,PROD_212621,3,439.74
VTA_32873759,PROD_244360,16,1039.52
VTA_32873759,PROD_096127,17,231.88
VTA_23014252,PROD_779028,15,1682.4
VTA_23014252,PROD_073982,4,281.28
VTA_23014252,PROD_681123,4,44.96
VTA_23014252,PROD_958980,18,2515.32
VTA_54577624,PROD_295795,17,2448.68
VTA_54577624,PROD_640246,4,75.72
VTA_54577624,PROD_724911,11,419.87
VTA_54577624,PROD_053209,14,1328.88
VTA_54577624,PROD_380278,16,1065.12
VTA_54577624,PROD_592722,11,981.42
VTA_54577624,PROD_232047,10,406.0
VTA_12368365,PROD_306638,16,49.44
VTA_86863900,PROD_889964,6,363.9
VTA_86863900,PROD_188878,12,681.84
VTA_51163410,PROD_219033,14,160.86
VTA_51163410,PROD_827017,11,1151.59
VTA_51163410,PROD_148931,5,46.2
VTA_94977235,PROD_377444,19,229.71
VTA_94977235,PROD_795163,13,1134.51
VTA_94977235,PROD_680601,2,131.72
VTA_43108675,PROD_767830,12,445.68
VTA_43108675,PROD_752424,1,106.35
VTA_43108675,PROD_469999,14,1964.9
VTA_43108675,PROD_748016,12,743.76
VTA_43108675,PROD_986285,2,71.02
VTA_43108675,PROD_128385,13,765.18
VTA_43108675,PROD_010981,19,866.21
VTA_36673526,PROD_803544,4,524.88
VTA_36673526,PROD_561285,12,280.68
VTA_36673526,PROD_641013,4,140.68
VTA_36673526,PROD_637377,15,1137.6
VTA_36673526,PROD_511773,11,562.21
VTA_36673526,PROD_284418,4,7.88
VTA_36673526,PROD_068865,20,2050.0
VTA_35150530,PROD_123505,15,1110.15
VTA_35150530,PROD_415186,15,158.85
VTA_35150530,PROD_160079,6,296.58
VTA_35150530,PROD_353795,6,546.84
VTA_14698957,PROD_123505,17,1258.17
VTA_14698957,PROD_173845,15,632.1
VTA_14698957,PROD_456762,7,196.56
VTA_97510261,PROD_722169,9,471.06
VTA_97510261,PROD_125256,10,1384.6
VTA_97510261,PROD_893642,17,2271.2
VTA_97510261,PROD_369685,1,27.33
VTA_32126320,PROD_420363,5,686.9
VTA_32126320,PROD_707103,15,1131.9
VTA_32126320,PROD_243346,19,2532.51
VTA_26501860,PROD_919088,3,108.3
VTA_09866920,PROD_192571,11,593.56
VTA_09866920,PROD_061024,14,1327.06
VTA_09866920,PROD_484692,6,697.26
VTA_09866920,PROD_400918,8,942.64
VTA_09866920,PROD_742429,15,1798.35
VTA_89267980,PROD_376088,3,56.73
VTA_89267980,PROD_151652,16,767.36
VTA_89267980,PROD_958980,17,2375.58
VTA_89267980,PROD_795163,11,959.97
VTA_89267980,PROD_649405,4,480.6
VTA_89267980,PROD_034674,6,834.6
VTA_37619059,PROD_116826,3,161.43
VTA_37619059,PROD_536345,18,1961.46
VTA_37619059,PROD_193204,15,303.75
VTA_38934341,PROD_855543,7,125.93
VTA_38934341,PROD_840590,7,342.09
VTA_38934341,PROD_266679,16,1114.24
VTA_38934341,PROD_975271,17,781.15
VTA_28185844,PROD_352692,16,1301.6
VTA_54201190,PROD_719350,7,975.03
VTA_54201190,PROD_151652,16,767.36
VTA_54201190,PROD_431790,10,846.4
VTA_54201190,PROD_523291,15,1093.8
VTA_54201190,PROD_923105,6,88.86
VTA_54201190,PROD_810514,16,2105.28
VTA_54201190,PROD_383135,19,2026.35
VTA_21147525,PROD_130007,12,228.96
VTA_21147525,PROD_469999,20,2807.0
VTA_21147525,PROD_421841,17,579.7
VTA_21147525,PROD_184000,4,258.56
VTA_21147525,PROD_974963,14,344.68
VTA_21147525,PROD_658225,3,51.93
VTA_21147525,PROD_091892,17,1149.37
VTA_21147525,PROD_689139,1,27.93
VTA_55755002,PROD_199386,16,2265.92
VTA_55755002,PROD_086452,12,764.04
VTA_55755002,PROD_884335,20,1980.0
VTA_23217718,PROD_286736,15,147.3
VTA_23217718,PROD_476502,9,465.48
VTA_23217718,PROD_383135,12,1279.8
VTA_23217718,PROD_177949,4,324.92
VTA_23217718,PROD_484786,3,433.02
VTA_23217718,PROD_019181,13,1060.54
VTA_37700372,PROD_936987,19,2253.97
VTA_37700372,PROD_575342,13,697.58
VTA_37700372,PROD_649405,13,1561.95
VTA_37700372,PROD_894841,10,78.4
VTA_37700372,PROD_084536,16,1850.4
VTA_37700372,PROD_380278,3,199.71
VTA_90091017,PROD_291959,2,124.28
VTA_90091017,PROD_903344,14,1740.34
VTA_94683903,PROD_506018,13,1306.37
VTA_94683903,PROD_641079,9,229.86
VTA_94683903,PROD_681123,10,112.4
VTA_94683903,PROD_610348,19,2312.49
VTA_94683903,PROD_630761,19,1212.39
VTA_94683903,PROD_619093,12,877.2
VTA_68267169,PROD_595421,16,817.76
VTA_68267169,PROD_787289,15,362.7
VTA_42911861,PROD_559317,8,951.84
VTA_42911861,PROD_227601,6,283.38
VTA_42911861,PROD_719827,16,2097.28
VTA_42911861,PROD_029575,4,576.16
VTA_42911861,PROD_268366,1,130.78
VTA_42911861,PROD_423564,10,19.7
VTA_42911861,PROD_104386,11,1574.65
VTA_42911861,PROD_800351,7,659.05
VTA_73934262,PROD_832309,11,70.73
VTA_73934262,PROD_317483,10,1392.8
VTA_73934262,PROD_974963,4,98.48
VTA_73934262,PROD_396316,16,509.12
VTA_73934262,PROD_894841,14,109.76
VTA_73934262,PROD_920509,18,311.58
VTA_73934262,PROD_773830,19,1904.37
VTA_73934262,PROD_041628,5,83.65
VTA_61355692,PROD_021803,10,1211.0
VTA_31556056,PROD_997731,14,1187.06
VTA_31556056,PROD_244360,11,714.67
VTA_31556056,PROD_004309,4,141.08
VTA_29912423,PROD_958980,12,1676.88
VTA_29912423,PROD_974797,8,692.8
VTA_29912423,PROD_308346,3,233.88
VTA_29912423,PROD_749994,6,88.5
VTA_29912423,PROD_819993,4,116.28
VTA_29912423,PROD_636601,15,1663.05
VTA_29912423,PROD_947452,17,2225.3
VTA_85863715,PROD_490251,14,877.8
VTA_11696858,PROD_308346,11,857.56
VTA_11696858,PROD_147392,1,78.5
VTA_11696858,PROD_222058,9,334.98
VTA_11696858,PROD_734437,13,1399.58
VTA_11696858,PROD_523531,4,202.0
VTA_11696858,PROD_427242,14,1225.98
VTA_11696858,PROD_444059,4,63.04
VTA_22892281,PROD_810125,14,1386.98
VTA_22892281,PROD_505216,2,256.88
VTA_22892281,PROD_895480,7,703.57
VTA_22892281,PROD_320302,17,1999.71
VTA_22892281,PROD_568954,11,561.0
VTA_22892281,PROD_302077,11,1007.38
VTA_17112694,PROD_864434,12,463.92
VTA_17112694,PROD_561285,17,397.63
VTA_17112694,PROD_226043,13,1807.52
VTA_17112694,PROD_097409,19,442.51
VTA_17112694,PROD_308131,5,637.4
VTA_17624441,PROD_560799,12,719.28
VTA_17624441,PROD_077217,7,674.73
VTA_93731230,PROD_178023,4,55.88
VTA_93731230,PROD_919882,15,1920.75
VTA_93731230,PROD_083368,19,357.2
VTA_93731230,PROD_453120,7,10.99
VTA_93731230,PROD_329768,20,2676.2
VTA_93731230,PROD_011814,10,246.1
VTA_90872933,PROD_581159,7,88.62
VTA_90872933,PROD_072433,12,370.08
VTA_90872933,PROD_004894,9,537.21
VTA_90872933,PROD_363075,15,1968.0
VTA_90872933,PROD_535076,14,1706.88
VTA_90872933,PROD_603212,13,468.52
VTA_90872933,PROD_412006,8,1190.96
VTA_04985636,PROD_700914,4,568.6
VTA_62489281,PROD_083435,3,257.22
VTA_62489281,PROD_920875,7,139.51
VTA_62489281,PROD_585100,20,2549.0
VTA_62489281,PROD_431880,1,27.9
VTA_62489281,PROD_383135,1,106.65
VTA_16070498,PROD_745657,11,1032.13
VTA_14162944,PROD_214804,11,512.16
VTA_14162944,PROD_151025,3,438.99
VTA_14162944,PROD_494732,19,2295.77
VTA_14162944,PROD_241321,2,149.72
VTA_14162944,PROD_227601,7,330.61
VTA_14162944,PROD_855885,10,286.2
VTA_57522174,PROD_469999,16,2245.6
VTA_57522174,PROD_227601,16,755.68
VTA_57522174,PROD_585721,7,983.01
VTA_57522174,PROD_229833,7,644.7
VTA_57522174,PROD_749994,10,147.5
VTA_76970789,PROD_376088,13,245.83
VTA_76970789,PROD_686776,1,94.13
VTA_76970789,PROD_919179,14,1038.8
VTA_65909465,PROD_936987,5,593.15
VTA_92523540,PROD_370033,6,79.26
VTA_92523540,PROD_701708,17,1644.92
VTA_92523540,PROD_974963,13,320.06
VTA_92523540,PROD_854752,8,674.16
VTA_92523540,PROD_427242,19,1663.83
VTA_92523540,PROD_083368,19,357.2
VTA_71862791,PROD_748016,1,61.98
VTA_71862791,PROD_619093,13,950.3
VTA_71862791,PROD_072433,16,493.44
VTA_71862791,PROD_986285,8,284.08
VTA_71862791,PROD_959657,8,1063.6
VTA_71862791,PROD_618728,7,821.31
VTA_71862791,PROD_173845,17,716.38
VTA_71862791,PROD_598646,6,502.74
VTA_49327501,PROD_397426,12,590.4
VTA_49327501,PROD_240110,10,661.5
VTA_49327501,PROD_170162,10,209.6
VTA_49327501,PROD_686776,10,941.3
VTA_49327501,PROD_002945,18,2231.82
VTA_49327501,PROD_562689,10,1121.8
VTA_49327501,PROD_964540,16,379.68
VTA_50237859,PROD_163965,12,1296.12
VTA_50237859,PROD_400918,9,1060.47
VTA_50237859,PROD_118669,20,2006.2
VTA_95509161,PROD_378559,15,825.9
VTA_95509161,PROD_116682,2,158.94
VTA_95509161,PROD_226043,2,278.08
VTA_95509161,PROD_241321,16,1197.76
VTA_95509161,PROD_777545,20,2187.0
VTA_95509161,PROD_431677,14,893.34
VTA_95509161,PROD_920509,7,121.17
VTA_95509161,PROD_910360,7,495.18
VTA_77113456,PROD_072433,2,61.68
VTA_77113456,PROD_290051,19,944.68
VTA_77113456,PROD_742429,19,2277.91
VTA_77113456,PROD_476068,10,1120.3
VTA_77113456,PROD_803544,10,1312.2
VTA_77113456,PROD_098774,3,12.0
VTA_77113456,PROD_936893,10,110.6
VTA_77113456,PROD_769975,16,2186.56
VTA_32487799,PROD_975271,1,45.95
VTA_32487799,PROD_951069,11,1190.64
VTA_32487799,PROD_531695,4,469.48
VTA_32487799,PROD_152740,18,2028.06
VTA_32487799,PROD_511773,14,715.54
VTA_32487799,PROD_877890,12,857.52
VTA_32487799,PROD_241321,2,149.72
VTA_35742305,PROD_334572,6,516.18
VTA_35742305,PROD_991446,14,298.9
VTA_35742305,PROD_849921,9,279.81
VTA_36607076,PROD_218324,9,460.26
VTA_36607076,PROD_814403,13,1043.64
VTA_36607076,PROD_378222,5,456.75
VTA_36607076,PROD_820169,16,420.96
VTA_36607076,PROD_311235,13,810.81
VTA_36607076,PROD_451481,8,803.12
VTA_36607076,PROD_175731,11,521.73
VTA_90852863,PROD_097409,20,465.8
VTA_90852863,PROD_467222,11,1624.48
VTA_90852863,PROD_378222,5,456.75
VTA_90852863,PROD_030803,5,309.0
VTA_90852863,PROD_476502,18,930.96
VTA_90852863,PROD_117682,16,442.56
VTA_63106006,PROD_658225,10,173.1
VTA_63106006,PROD_455835,11,1312.63
VTA_63106006,PROD_824018,20,746.8
VTA_63106006,PROD_618141,13,112.32
VTA_63106006,PROD_887362,4,97.92
VTA_63106006,PROD_507982,20,365.2
VTA_63106006,PROD_748473,15,1356.45
VTA_63106006,PROD_593510,9,617.67
VTA_08347299,PROD_463592,18,658.62
VTA_08347299,PROD_951488,14,1708.56
VTA_08347299,PROD_176565,11,1642.41
VTA_08347299,PROD_002991,9,878.94
VTA_08347299,PROD_151025,19,2780.27
VTA_04430319,PROD_119346,12,933.84
VTA_87998853,PROD_295795,12,1728.48
VTA_87998853,PROD_671518,18,1088.46
VTA_87998853,PROD_680926,6,499.74
VTA_87998853,PROD_903344,16,1988.96
VTA_87998853,PROD_626754,15,2040.75
VTA_87998853,PROD_431880,2,55.8
VTA_87998853,PROD_658707,14,1203.3
VTA_58848135,PROD_614038,17,277.27
VTA_64107301,PROD_488588,20,1730.4
VTA_64107301,PROD_749389,9,1121.76
VTA_64107301,PROD_567801,7,770.63
VTA_64107301,PROD_822888,18,2510.28
VTA_64107301,PROD_951069,12,1298.88
VTA_96245575,PROD_854752,11,926.97
VTA_96245575,PROD_229833,6,552.6
VTA_96245575,PROD_562809,7,82.46
VTA_96245575,PROD_828608,7,436.52
VTA_96245575,PROD_810125,4,396.28
VTA_96245575,PROD_865041,9,976.95
VTA_96245575,PROD_511818,8,1106.4
VTA_96245575,PROD_068865,6,615.0
VTA_26468715,PROD_119346,10,778.2
VTA_26468715,PROD_864434,8,309.28
VTA_26468715,PROD_514817,11,1464.21
VTA_26468715,PROD_308131,4,509.92
VTA_26468715,PROD_507982,20,365.2
VTA_26468715,PROD_484786,16,2309.44
VTA_26468715,PROD_117682,17,470.22
VTA_77085480,PROD_680926,2,166.58
VTA_77085480,PROD_997382,4,398.0
VTA_77085480,PROD_966308,18,1899.54
VTA_77085480,PROD_319060,8,906.16
VTA_77085480,PROD_083435,4,342.96
VTA_77085480,PROD_130007,8,152.64
VTA_46209987,PROD_294668,17,1163.14
VTA_46209987,PROD_936987,4,474.52
VTA_46209987,PROD_290051,8,397.76
VTA_41108869,PROD_017115,14,1875.16
VTA_41108869,PROD_951488,10,1220.4
VTA_41108869,PROD_870995,11,428.12
VTA_41108869,PROD_504057,7,678.09
VTA_41108869,PROD_991446,13,277.55
VTA_41108869,PROD_104954,5,696.4
VTA_41108869,PROD_669067,19,1720.26
VTA_17270812,PROD_146410,5,312.6
VTA_17270812,PROD_971306,12,597.0
VTA_17270812,PROD_246581,10,374.5
VTA_17270812,PROD_011814,15,369.15
VTA_17270812,PROD_853151,5,735.45
VTA_17270812,PROD_755702,2,101.46
VTA_22896432,PROD_932071,11,214.17
VTA_12248457,PROD_161818,13,1431.69
VTA_12248457,PROD_121857,10,943.6
VTA_12248457,PROD_144524,13,102.83
VTA_30520209,PROD_494732,14,1691.62
VTA_30520209,PROD_547654,20,2531.4
VTA_64222481,PROD_187186,9,813.15
VTA_64222481,PROD_514050,4,266.68
VTA_13777862,PROD_348131,7,103.11
VTA_13777862,PROD_044108,16,174.4
VTA_13777862,PROD_519513,2,69.4
VTA_13777862,PROD_716360,2,235.12
VTA_13777862,PROD_722036,14,1099.84
VTA_22966544,PROD_053332,15,1048.2
VTA_22966544,PROD_853151,12,1765.08
VTA_22966544,PROD_933675,12,1046.04
VTA_65714295,PROD_012919,20,146.2
VTA_65714295,PROD_791120,20,2315.6
VTA_65714295,PROD_765391,9,555.66
VTA_65714295,PROD_222182,6,182.22
VTA_65714295,PROD_936987,18,2135.34
VTA_65714295,PROD_256651,4,169.8
VTA_48527022,PROD_187929,6,724.98
VTA_48527022,PROD_864194,10,1493.1
VTA_48527022,PROD_542822,5,552.45
VTA_48527022,PROD_748473,9,813.87
VTA_48527022,PROD_658225,7,121.17
VTA_48527022,PROD_899280,2,273.68
VTA_86077232,PROD_582806,17,882.98
VTA_86077232,PROD_765391,8,493.92
VTA_86077232,PROD_429960,19,600.21
VTA_86077232,PROD_421841,1,34.1
