venta_id,cliente_id,fecha_venta,monto_total
VTA_63039348,CLI_340053,2025-02-05,530.4
VTA_03014347,CLI_115064,2025-12-25,849.77
VTA_54432898,CLI_135362,2025-10-11,2493.7
VTA_47097230,CLI_489055,2025-11-06,1726.92
VTA_28711023,CLI_481367,2026-01-13,262.53
VTA_92397435,CLI_270575,2025-02-22,1534.12
VTA_31032207,CLI_658012,2025-04-05,2664.82
VTA_18585458,CLI_687408,2026-02-22,161.82
VTA_39720481,CLI_692377,2025-11-27,3312.67
VTA_44193107,CLI_418982,2025-05-10,2350.53
VTA_91808087,CLI_154507,2025-11-28,144.2
VTA_05031259,CLI_795618,2025-02-23,1135.43
VTA_25334660,CLI_336085,2025-07-30,1156.09
VTA_70229367,CLI_152409,2025-09-06,1056.42
VTA_89536358,CLI_023679,2025-01-18,2445.33
VTA_24971576,CLI_099843,2025-04-25,1711.38
VTA_78123359,CLI_745474,2025-08-17,1057.6
VTA_98771834,CLI_002474,2025-08-31,1484.11
VTA_25169678,CLI_963526,2025-02-24,7884.97
VTA_04534501,CLI_226756,2025-01-28,1624.01
VTA_31320346,CLI_072226,2025-08-16,598.36
VTA_79949042,CLI_754448,2025-07-14,4419.86
VTA_19980300,CLI_341934,2025-05-09,289.5
VTA_98625850,CLI_771915,2025-07-03,1841.45
VTA_43861292,CLI_123653,2025-09-19,1449.44
VTA_01838505,CLI_062806,2025-06-28,1344.52
VTA_05834911,CLI_625566,2025-07-01,824.61
VTA_85110587,CLI_450811,2025-12-06,1384.12
VTA_97419108,CLI_857729,2025-07-25,1151.61
VTA_58988049,CLI_492207,2026-02-20,3410.94
VTA_82008524,CLI_122112,2025-02-19,4013.94
VTA_60933017,CLI_768249,2025-10-01,1563.66
VTA_05184986,CLI_528536,2025-08-17,2706.88
VTA_93975775,CLI_166384,2025-04-19,709.8
VTA_60216469,CLI_271747,2025-03-12,1863.55
VTA_96053365,CLI_964638,2025-11-03,3553.77
VTA_11423445,CLI_944937,2025-10-05,3187.98
VTA_47693455,CLI_922885,2025-06-01,2092.86
VTA_08018979,CLI_611015,2026-01-30,3010.13
VTA_34929488,CLI_481367,2026-01-30,795.21
VTA_15007010,CLI_785244,2025-06-18,559.64
VTA_92547749,CLI_090303,2025-06-13,1033.72
VTA_34829126,CLI_226756,2026-02-16,471.21
VTA_14603442,CLI_864591,2025-08-03,3679.55
VTA_49304795,CLI_654960,2026-01-27,209.75
VTA_07382099,CLI_335802,2025-06-13,300.0
VTA_65337544,CLI_166384,2025-07-13,820.81
VTA_02634172,CLI_712955,2025-03-03,234.57
VTA_92805647,CLI_537500,2025-04-30,407.72
VTA_30424952,CLI_799630,2025-06-22,436.89
VTA_29251205,CLI_280622,2025-08-25,3491.03
VTA_53368619,CLI_697739,2025-06-16,3901.58
VTA_52110375,CLI_930663,2025-09-21,1273.73
VTA_03619816,CLI_177503,2026-02-21,2473.89
VTA_68054740,CLI_866036,2025-12-18,2225.82
VTA_62652588,CLI_166816,2026-02-15,513.74
VTA_55102800,CLI_124793,2025-09-13,2908.05
VTA_70270006,CLI_166816,2025-09-29,1315.92
VTA_13500780,CLI_182564,2025-04-09,981.44
VTA_37521155,CLI_971550,2025-02-28,3291.21
VTA_86244652,CLI_704784,2025-10-10,230.52
VTA_33670482,CLI_226756,2025-09-11,3451.03
VTA_11085373,CLI_398196,2025-08-16,919.01
VTA_12571757,CLI_704058,2025-07-20,1207.64
VTA_22944232,CLI_535964,2025-06-26,1329.87
VTA_39843593,CLI_279559,2025-02-15,2055.1
VTA_57337806,CLI_696152,2025-05-21,571.56
VTA_78667094,CLI_167513,2025-07-04,229.0
VTA_62180894,CLI_638831,2025-02-17,5265.69
VTA_92669375,CLI_571086,2025-03-07,281.82
VTA_53664436,CLI_579035,2026-01-29,5811.11
VTA_49361260,CLI_500144,2025-08-11,4555.57
VTA_81718703,CLI_166384,2026-02-09,19.56
VTA_23273760,CLI_608268,2025-11-19,923.58
VTA_79949946,CLI_600518,2026-01-21,164.76
VTA_65579558,CLI_470633,2025-01-02,3874.13
VTA_26515220,CLI_075329,2025-03-06,638.67
VTA_25726281,CLI_048645,2025-11-27,1841.55
VTA_82815144,CLI_166816,2025-11-08,37.41
VTA_41321001,CLI_035400,2025-02-12,59.28
VTA_13926787,CLI_484755,2025-03-30,6456.77
VTA_06661680,CLI_720351,2026-01-29,5230.67
VTA_58005251,CLI_122457,2025-12-15,1648.79
VTA_00897311,CLI_892965,2025-09-26,1411.43
VTA_44343989,CLI_457825,2025-02-27,4280.32
VTA_72613025,CLI_422076,2026-01-24,117.81
VTA_79137405,CLI_547461,2025-08-17,3085.65
VTA_36992919,CLI_922916,2025-01-24,1589.53
VTA_51264439,CLI_967482,2025-06-28,957.52
VTA_72561353,CLI_492238,2025-05-20,368.54
VTA_10888441,CLI_217330,2025-03-13,854.43
VTA_98117361,CLI_336157,2025-03-10,374.35
VTA_39252422,CLI_242635,2025-01-18,638.88
VTA_19275599,CLI_399350,2025-02-25,586.76
VTA_39244097,CLI_638831,2025-07-06,419.76
VTA_17671651,CLI_784659,2026-02-19,2085.9
VTA_16249352,CLI_986228,2025-08-05,987.03
VTA_27687331,CLI_952410,2025-04-22,1306.9
VTA_77011694,CLI_430075,2025-06-22,921.86
VTA_41730665,CLI_484837,2025-12-09,2277.52
VTA_59053415,CLI_745474,2025-03-22,2689.95
VTA_89977315,CLI_883464,2025-07-26,5487.28
VTA_60796412,CLI_062806,2025-05-19,2657.31
VTA_38981837,CLI_076077,2025-11-03,2865.25
VTA_66825348,CLI_560481,2025-05-09,886.05
VTA_47164149,CLI_077476,2026-01-01,20.97
VTA_45156311,CLI_277446,2025-12-26,103.02
VTA_89584834,CLI_063652,2025-09-05,3217.98
VTA_51989851,CLI_469156,2025-11-19,1760.09
VTA_74970400,CLI_398196,2025-05-06,3579.44
VTA_19316022,CLI_158306,2025-12-23,119.32
VTA_45879453,CLI_902298,2025-10-30,1039.87
VTA_85260882,CLI_207390,2025-12-05,2434.55
VTA_27282963,CLI_933747,2025-03-22,216.19
VTA_48590308,CLI_340053,2025-10-15,81.72
VTA_55944712,CLI_784659,2025-04-07,628.64
VTA_00924898,CLI_363150,2025-10-13,57.38
VTA_07838793,CLI_730783,2025-05-03,5456.72
VTA_17703763,CLI_443367,2025-08-31,2170.49
VTA_54978204,CLI_937553,2025-03-12,8033.37
VTA_90087102,CLI_686939,2025-03-01,1699.1
VTA_84024098,CLI_771915,2025-11-29,860.58
VTA_08749776,CLI_884072,2025-09-22,18.8
VTA_82942956,CLI_276535,2025-03-29,1363.45
VTA_75910681,CLI_133260,2025-07-30,2176.47
VTA_96313966,CLI_448810,2025-05-10,3253.52
VTA_55399720,CLI_433945,2025-08-23,2129.42
VTA_56934493,CLI_420293,2025-11-10,1530.04
VTA_58231983,CLI_012067,2025-10-26,3553.23
VTA_82792308,CLI_153722,2025-03-08,397.49
VTA_01997367,CLI_870685,2025-02-17,34.36
VTA_58268186,CLI_187275,2025-09-29,2400.08
VTA_40440242,CLI_047796,2025-10-04,1338.29
VTA_81673635,CLI_866036,2025-10-13,2368.99
VTA_24886142,CLI_182275,2025-10-16,18.8
VTA_38540734,CLI_862708,2025-08-12,2851.13
VTA_43333177,CLI_704058,2025-01-15,4737.3
VTA_49424600,CLI_608682,2025-09-01,1959.9
VTA_79429609,CLI_194546,2025-05-08,1736.62
VTA_62108170,CLI_539701,2025-07-11,3517.66
VTA_71986103,CLI_913060,2025-12-25,1035.67
VTA_73298243,CLI_696801,2026-02-14,2299.86
VTA_95903125,CLI_217846,2025-07-04,1477.81
VTA_89754654,CLI_733896,2025-01-03,5367.33
VTA_52920091,CLI_607956,2025-05-25,2849.13
VTA_16703378,CLI_367614,2025-05-28,61.3
VTA_41055139,CLI_301598,2025-07-21,205.51
VTA_72781215,CLI_549531,2025-12-08,2723.23
VTA_19628848,CLI_700035,2025-02-07,2327.98
VTA_27526803,CLI_539381,2025-12-03,250.2
VTA_07393185,CLI_529222,2025-04-10,111.11
VTA_17771561,CLI_776752,2025-08-19,107.19
VTA_78080758,CLI_165481,2025-05-04,1437.47
VTA_98687637,CLI_079984,2025-12-17,2407.32
VTA_31666114,CLI_821152,2025-11-18,326.85
VTA_64784909,CLI_110634,2025-12-05,914.34
VTA_59885987,CLI_511669,2025-12-06,1458.8
VTA_61771355,CLI_913089,2025-11-14,2834.02
VTA_25806445,CLI_251846,2025-04-29,599.48
VTA_56032601,CLI_555192,2025-02-02,2504.89
VTA_15004689,CLI_867661,2025-05-30,1922.89
VTA_88357346,CLI_373210,2025-10-28,196.22
VTA_75111857,CLI_399775,2025-06-28,1206.52
VTA_80380668,CLI_133305,2025-06-11,2684.06
VTA_40233340,CLI_952410,2025-08-29,905.25
VTA_99470273,CLI_280528,2025-06-11,1431.36
VTA_63533740,CLI_381308,2025-10-10,2801.34
VTA_49097041,CLI_649997,2025-08-03,794.92
VTA_64013969,CLI_657553,2025-05-16,3380.99
VTA_50526092,CLI_165669,2025-11-12,1810.32
VTA_45080594,CLI_062363,2025-08-14,235.12
VTA_23546780,CLI_530637,2025-11-25,132.0
VTA_57372703,CLI_708709,2025-05-12,3330.03
VTA_61274223,CLI_654775,2025-08-11,1780.56
VTA_19953525,CLI_642385,2025-06-12,859.52
VTA_68229462,CLI_654146,2025-07-06,190.52
VTA_09468250,CLI_379218,2025-04-18,2398.99
VTA_36407188,CLI_209427,2025-12-12,547.09
VTA_50327901,CLI_949811,2025-09-14,2604.52
VTA_39004775,CLI_342545,2025-12-04,1925.84
VTA_42544882,CLI_608682,2025-10-08,57.2
VTA_02733126,CLI_733335,2026-01-27,6937.01
VTA_74057479,CLI_654900,2025-05-06,5819.05
VTA_75993942,CLI_187275,2025-02-19,1316.78
VTA_35878098,CLI_415797,2025-06-09,2260.62
VTA_21067250,CLI_922916,2025-07-30,576.78
VTA_34916527,CLI_134285,2025-04-01,8220.69
VTA_07174781,CLI_539701,2025-11-11,221.32
VTA_47059357,CLI_154507,2025-08-27,1036.99
VTA_64374509,CLI_845246,2025-04-30,1890.07
VTA_56225090,CLI_549531,2025-03-26,1942.24
VTA_67831247,CLI_049457,2026-01-29,179.41
VTA_89449400,CLI_560481,2025-08-27,1509.97
VTA_74805895,CLI_120303,2025-06-21,1746.72
VTA_60308987,CLI_295001,2026-01-29,225.9
VTA_77068580,CLI_713595,2025-04-21,3026.04
VTA_91312199,CLI_226511,2025-05-28,2023.87
VTA_31500135,CLI_624077,2025-04-20,491.87
VTA_49851361,CLI_794045,2025-08-04,143.43
VTA_62164378,CLI_180923,2025-01-31,2264.67
VTA_04084543,CLI_210570,2025-10-18,602.1
VTA_36182229,CLI_357074,2025-08-30,1660.2
VTA_75239140,CLI_654960,2025-06-20,2058.16
VTA_73207236,CLI_964638,2025-07-24,24.0
VTA_09541962,CLI_027833,2025-08-24,595.96
VTA_60617297,CLI_575538,2025-06-01,1251.1
VTA_77679740,CLI_397186,2026-02-27,5293.87
VTA_53081569,CLI_108853,2025-07-05,533.0
VTA_87001814,CLI_363448,2025-11-24,332.8
VTA_12412328,CLI_654775,2025-07-12,149.28
VTA_89202585,CLI_074766,2026-01-18,88.68
VTA_90046390,CLI_416636,2025-10-25,261.2
VTA_15531908,CLI_042337,2025-01-15,1245.71
VTA_52948102,CLI_484837,2025-06-02,597.39
VTA_97386601,CLI_780477,2025-10-16,3327.78
VTA_13409444,CLI_821152,2026-01-02,4405.36
VTA_83243725,CLI_077476,2025-06-01,1114.38
VTA_33178149,CLI_817274,2025-02-25,4981.57
VTA_18007913,CLI_577795,2025-01-31,739.2
VTA_60927608,CLI_265774,2025-07-10,1999.2
VTA_78574450,CLI_687408,2025-01-07,231.89
VTA_14670832,CLI_944937,2025-11-16,713.5
VTA_23702249,CLI_135362,2025-11-05,1320.45
VTA_11989848,CLI_542495,2025-07-31,3919.41
VTA_13189585,CLI_461962,2026-02-25,4078.52
VTA_30455684,CLI_215787,2025-04-05,2198.23
VTA_72047563,CLI_281793,2025-05-08,332.22
VTA_55412949,CLI_186019,2025-10-14,2047.51
VTA_73146424,CLI_846433,2025-06-20,1849.03
VTA_12909053,CLI_342444,2025-12-01,909.84
VTA_47108090,CLI_193477,2025-01-18,779.39
VTA_31999359,CLI_398196,2025-05-15,918.29
VTA_35982191,CLI_049095,2025-05-01,1987.38
VTA_04905535,CLI_136772,2025-03-26,2668.41
VTA_74001427,CLI_993521,2025-05-10,2330.97
VTA_35102022,CLI_608682,2026-02-11,56.01
VTA_80903052,CLI_481266,2025-08-21,1722.87
VTA_69260727,CLI_443310,2025-04-07,849.92
VTA_18627137,CLI_040839,2025-10-11,2143.14
VTA_08580777,CLI_009752,2025-10-28,223.92
VTA_20657600,CLI_869934,2025-04-13,1304.84
VTA_94417285,CLI_232971,2025-07-31,2314.29
VTA_31806059,CLI_370294,2025-05-08,3766.67
VTA_93399664,CLI_227680,2025-11-12,243.0
VTA_94256834,CLI_705466,2025-08-31,1282.22
VTA_09877887,CLI_572002,2025-04-10,6786.17
VTA_00201478,CLI_379218,2025-11-20,858.33
VTA_60871882,CLI_575538,2025-03-17,185.6
VTA_91956250,CLI_154507,2025-12-05,1973.72
VTA_45562610,CLI_740649,2025-10-12,2181.94
VTA_94906989,CLI_038266,2025-05-04,1027.1
VTA_76505851,CLI_981351,2025-04-28,1105.76
VTA_91838774,CLI_982661,2025-11-04,1518.13
VTA_67473618,CLI_688423,2025-10-07,1141.69
VTA_84224510,CLI_061132,2025-08-02,3886.3
VTA_45880700,CLI_032616,2025-04-25,3976.77
VTA_44729166,CLI_217846,2025-10-08,876.7
VTA_23458636,CLI_530637,2025-12-18,705.24
VTA_12906044,CLI_933747,2025-05-09,2665.85
VTA_06061565,CLI_870685,2025-07-10,1117.86
VTA_59032206,CLI_430915,2025-11-14,986.74
VTA_27106173,CLI_450811,2025-05-20,783.63
VTA_46990383,CLI_937553,2025-10-22,1219.1
VTA_33987611,CLI_186468,2025-11-10,1715.63
VTA_55829027,CLI_891039,2025-09-28,2874.54
VTA_96935725,CLI_657553,2026-01-31,668.21
VTA_05699152,CLI_493013,2025-04-07,1948.55
VTA_66808767,CLI_734726,2025-08-08,7569.71
VTA_65569204,CLI_284896,2025-12-29,1369.39
VTA_17120389,CLI_006997,2025-11-22,78.06
VTA_91586604,CLI_026850,2025-08-06,47.22
VTA_48299016,CLI_391473,2025-02-21,1485.64
VTA_22066004,CLI_489055,2025-03-09,1883.12
VTA_64415470,CLI_151148,2025-12-14,1130.38
VTA_39451024,CLI_826333,2025-02-14,879.34
VTA_18598590,CLI_845478,2025-02-22,277.32
VTA_48080067,CLI_981351,2025-09-01,2064.28
VTA_48275428,CLI_131197,2025-07-03,1377.14
VTA_04264240,CLI_229827,2026-01-09,2564.5
VTA_18726173,CLI_919192,2025-03-07,345.62
VTA_44769592,CLI_034672,2025-08-27,369.72
VTA_07567767,CLI_243060,2025-07-09,2299.14
VTA_91957108,CLI_193477,2025-05-28,1358.13
VTA_83325226,CLI_720351,2025-09-20,214.29
VTA_93942427,CLI_598675,2025-11-15,1168.4
VTA_52099460,CLI_549404,2026-01-01,6836.43
VTA_37774149,CLI_530631,2025-11-25,4216.95
VTA_96524578,CLI_518471,2025-12-13,20.52
VTA_14138841,CLI_771915,2025-09-18,1575.94
VTA_09180077,CLI_876597,2025-10-29,2824.8
VTA_94784744,CLI_350396,2025-08-15,8124.83
VTA_80502540,CLI_885217,2025-09-21,4280.49
VTA_24372346,CLI_266084,2025-05-01,156.12
VTA_30043336,CLI_887928,2025-03-21,316.03
VTA_38969039,CLI_077476,2025-06-03,4744.04
VTA_45133897,CLI_884072,2025-12-27,750.87
VTA_32669968,CLI_892965,2025-12-06,2817.37
VTA_37611020,CLI_431652,2025-11-04,725.44
VTA_46905347,CLI_570011,2025-01-28,15.1
VTA_08760313,CLI_264684,2025-12-18,1794.35
VTA_06961071,CLI_487757,2025-11-09,4939.51
VTA_77794898,CLI_751360,2025-12-22,2783.06
VTA_22651796,CLI_303690,2026-01-12,1516.28
VTA_30218871,CLI_228331,2025-06-15,882.4
VTA_28149464,CLI_992821,2025-08-23,3461.18
VTA_60698908,CLI_153722,2025-10-03,456.23
VTA_26981476,CLI_389273,2026-01-20,4081.76
VTA_27043744,CLI_553136,2025-10-27,4468.13
VTA_63202857,CLI_208383,2026-01-20,2323.4
VTA_92119380,CLI_654775,2025-07-28,2506.98
VTA_36648968,CLI_042337,2025-04-21,89.92
VTA_88805524,CLI_734062,2025-07-20,580.4
VTA_92703620,CLI_999957,2025-04-06,2670.2
VTA_58342637,CLI_918199,2025-04-01,3432.14
VTA_83595785,CLI_535964,2026-01-04,2122.86
VTA_20527981,CLI_205344,2025-07-13,1601.59
VTA_78880943,CLI_433690,2025-02-18,493.9
VTA_91355091,CLI_243060,2025-09-10,750.0
VTA_51465520,CLI_038266,2025-12-23,4266.94
VTA_01359169,CLI_298468,2025-11-08,32.48
VTA_11323054,CLI_175686,2025-07-17,4167.94
VTA_52770893,CLI_165948,2025-12-05,2431.09
VTA_80194992,CLI_963526,2025-12-11,2210.44
VTA_37619734,CLI_365163,2025-10-18,3677.67
VTA_74387753,CLI_697739,2025-12-11,197.66
VTA_14664389,CLI_508835,2025-08-23,910.31
VTA_41228614,CLI_730783,2025-01-30,637.04
VTA_90038699,CLI_899702,2025-12-19,114.3
VTA_81279248,CLI_239926,2025-09-21,542.24
VTA_16386568,CLI_065674,2025-04-19,831.7
VTA_48009873,CLI_436778,2026-02-23,805.0
VTA_08518952,CLI_952623,2025-05-23,756.86
VTA_84801200,CLI_894080,2025-03-15,2772.04
VTA_34246254,CLI_539701,2025-12-07,948.67
VTA_22160017,CLI_518471,2025-08-16,3385.11
VTA_56885101,CLI_435642,2025-12-22,15.42
VTA_80115606,CLI_542495,2025-10-27,2438.35
VTA_51425285,CLI_857469,2025-06-22,2856.74
VTA_31563560,CLI_263531,2025-04-23,559.05
VTA_14210564,CLI_420293,2025-04-27,1417.63
VTA_57815738,CLI_648400,2025-01-24,4899.14
VTA_73550977,CLI_870685,2025-12-26,1342.79
VTA_45570523,CLI_457825,2025-11-13,240.38
VTA_91778131,CLI_075141,2025-09-30,1619.8
VTA_00158343,CLI_570117,2025-06-12,3216.83
VTA_61152916,CLI_146179,2025-09-05,411.06
VTA_55522687,CLI_859351,2025-05-18,2347.26
VTA_58541735,CLI_800087,2025-02-02,3333.82
VTA_16896370,CLI_489055,2025-08-17,2122.33
VTA_99591126,CLI_274151,2025-07-11,981.78
VTA_95504503,CLI_174187,2025-12-28,4768.22
VTA_39129579,CLI_025367,2025-05-16,440.16
VTA_00757233,CLI_255865,2025-09-05,83.04
VTA_88887617,CLI_620345,2025-08-27,4515.58
VTA_29039531,CLI_767650,2025-03-13,1555.69
VTA_03176163,CLI_200154,2025-06-15,12.44
VTA_05431138,CLI_363448,2025-05-28,4037.44
VTA_24206100,CLI_238055,2025-12-28,4741.04
VTA_45622554,CLI_333023,2025-07-05,227.36
VTA_42806988,CLI_084648,2025-08-10,1864.62
VTA_29855308,CLI_588531,2025-02-12,2261.69
VTA_31072989,CLI_037719,2025-07-31,2128.68
VTA_83282096,CLI_838075,2025-02-14,118.35
VTA_82556089,CLI_471705,2025-03-16,336.02
VTA_76970614,CLI_570011,2025-03-12,1455.49
VTA_39848560,CLI_004343,2025-05-20,3234.91
VTA_81437776,CLI_412499,2025-12-18,230.56
VTA_72313908,CLI_117096,2025-08-02,17.24
VTA_69696584,CLI_035185,2025-07-20,1840.33
VTA_13243167,CLI_061962,2025-03-31,135.73
VTA_86153539,CLI_894080,2025-03-04,4414.29
VTA_10336953,CLI_146402,2025-09-08,1479.41
VTA_86700434,CLI_074553,2026-02-01,3620.79
VTA_38396187,CLI_679153,2026-01-20,1345.56
VTA_11160744,CLI_851395,2025-05-03,559.87
VTA_18493200,CLI_060153,2025-02-16,211.47
VTA_51296394,CLI_217330,2025-06-13,1642.18
VTA_63922542,CLI_598675,2025-12-02,4921.61
VTA_50416811,CLI_570117,2025-02-14,27.9
VTA_39480235,CLI_733168,2025-12-06,310.6
VTA_35005033,CLI_397186,2025-09-25,6327.18
VTA_54783523,CLI_686939,2025-10-23,393.92
VTA_94376448,CLI_415797,2025-12-26,3278.15
VTA_68910183,CLI_025555,2025-06-09,5389.96
VTA_76890959,CLI_851395,2025-11-29,1195.89
VTA_95629907,CLI_990591,2025-07-03,1319.59
VTA_60777469,CLI_186019,2025-10-17,843.44
VTA_52053668,CLI_503702,2025-06-18,291.15
VTA_39737216,CLI_592686,2025-07-20,261.0
VTA_93967382,CLI_751725,2025-08-25,2772.75
VTA_80867399,CLI_654960,2025-09-07,1753.17
VTA_30457448,CLI_115064,2025-04-23,4549.11
VTA_16045923,CLI_048645,2025-07-03,1909.57
VTA_05606771,CLI_080333,2025-12-21,762.48
VTA_34152242,CLI_492207,2025-06-10,1878.5
VTA_52632770,CLI_210570,2025-04-17,1333.35
VTA_98093067,CLI_009752,2025-11-14,207.9
VTA_04132405,CLI_489519,2025-12-24,1410.33
VTA_88958293,CLI_435642,2025-07-23,316.15
VTA_82920613,CLI_550412,2025-12-03,2001.59
VTA_29059922,CLI_593311,2025-11-02,5063.91
VTA_85127736,CLI_412499,2025-06-01,2068.62
VTA_76164543,CLI_734726,2025-08-29,3376.76
VTA_63559312,CLI_567787,2025-12-18,1937.48
VTA_48592696,CLI_461962,2025-05-19,4019.1
VTA_14864852,CLI_301089,2025-09-14,2028.44
VTA_76232741,CLI_825453,2025-12-21,6684.29
VTA_28094144,CLI_108649,2025-12-23,291.59
VTA_50038758,CLI_284896,2025-09-26,1161.01
VTA_38551856,CLI_207390,2025-02-24,1607.4
VTA_12226496,CLI_632131,2025-04-30,3908.89
VTA_56815103,CLI_768066,2025-12-25,3053.88
VTA_88765644,CLI_903972,2025-10-08,900.39
VTA_09036017,CLI_095799,2025-11-10,1139.48
VTA_43413685,CLI_791936,2025-06-23,1928.93
VTA_45204120,CLI_489519,2025-07-03,2115.74
VTA_87316710,CLI_025367,2026-02-20,1830.82
VTA_61040973,CLI_318442,2025-10-20,4150.72
VTA_31145659,CLI_397186,2025-03-11,1740.64
VTA_24265059,CLI_885217,2025-12-28,1006.33
VTA_47054274,CLI_880614,2025-06-16,2307.47
VTA_92989306,CLI_448810,2025-08-25,835.02
VTA_43437928,CLI_785244,2025-08-17,371.57
VTA_48091646,CLI_252471,2025-12-10,2314.08
VTA_38723166,CLI_635933,2025-05-24,5167.93
VTA_30903318,CLI_856290,2025-02-04,92.89
VTA_89461190,CLI_930094,2025-11-28,922.28
VTA_74518581,CLI_713965,2025-10-18,542.98
VTA_14602584,CLI_329247,2025-12-29,275.74
VTA_08745096,CLI_672207,2025-09-05,1237.63
VTA_20301987,CLI_284257,2025-12-27,1466.3
VTA_65901982,CLI_848773,2025-07-30,864.67
VTA_61481811,CLI_263531,2025-09-14,6125.14
VTA_66508080,CLI_603975,2025-12-27,793.78
VTA_78629631,CLI_084648,2025-03-19,4045.58
VTA_50907261,CLI_342444,2025-08-14,1361.83
VTA_66947509,CLI_666768,2025-05-23,183.75
VTA_63728025,CLI_792943,2025-10-23,2406.81
VTA_51530702,CLI_264684,2025-07-06,3149.2
VTA_12860705,CLI_401179,2025-01-29,2575.25
VTA_03599343,CLI_335802,2025-02-05,1004.12
VTA_09581196,CLI_126655,2025-07-03,49.08
VTA_23636826,CLI_123653,2025-05-24,140.09
VTA_76865451,CLI_788865,2025-09-01,6218.09
VTA_91477135,CLI_239926,2025-07-10,2217.29
VTA_91391160,CLI_367614,2025-10-16,2127.07
VTA_85930273,CLI_131197,2025-11-13,929.85
VTA_66283136,CLI_391473,2025-12-25,57.15
VTA_12994991,CLI_176815,2025-11-11,754.9
VTA_01411062,CLI_451235,2025-04-03,98.8
VTA_31767819,CLI_866036,2025-11-02,2460.22
VTA_52976431,CLI_697813,2025-12-01,7691.6
VTA_84700285,CLI_217330,2025-07-06,661.8
VTA_28561329,CLI_344761,2026-02-18,468.66
VTA_74650826,CLI_936767,2025-01-07,1733.59
VTA_54792116,CLI_936767,2025-01-29,85.49
VTA_82668239,CLI_128117,2025-09-11,4764.98
VTA_98651448,CLI_122772,2025-08-04,2531.85
VTA_40779020,CLI_124793,2025-12-24,12.65
VTA_08090762,CLI_999957,2025-04-19,2883.58
VTA_56763277,CLI_620345,2025-04-19,5681.11
VTA_83783156,CLI_692101,2026-01-22,2567.92
VTA_07287517,CLI_785244,2025-04-16,3159.33
VTA_62672725,CLI_642484,2026-01-25,1803.23
VTA_25813558,CLI_919140,2025-03-31,180.0
VTA_94181121,CLI_914751,2026-01-31,2691.45
VTA_76907428,CLI_775098,2025-12-03,712.32
VTA_97509470,CLI_072226,2025-04-16,5421.06
VTA_97047433,CLI_180923,2025-04-27,530.97
VTA_20642028,CLI_234505,2025-05-25,2282.2
VTA_01085197,CLI_891039,2025-03-30,4601.6
VTA_40376380,CLI_235126,2025-12-24,1805.26
VTA_15038037,CLI_099843,2025-08-14,2628.34
VTA_88467604,CLI_721509,2025-01-25,483.42
VTA_94719438,CLI_692101,2025-09-21,625.36
VTA_96681954,CLI_034672,2025-03-28,1840.83
VTA_31227126,CLI_988073,2025-05-19,534.24
VTA_05400712,CLI_560481,2025-10-03,1297.98
VTA_87484128,CLI_062363,2025-08-16,1538.8
VTA_91657505,CLI_930663,2025-01-05,435.97
VTA_14674343,CLI_616007,2025-08-26,2754.08
VTA_79635639,CLI_612877,2025-04-08,1020.01
VTA_01051315,CLI_319092,2025-04-17,182.58
VTA_61149432,CLI_878394,2025-06-17,133.38
VTA_55997144,CLI_047796,2025-05-29,50.49
VTA_08324646,CLI_794045,2025-12-13,193.33
VTA_41928335,CLI_446511,2025-02-11,4346.02
VTA_56822017,CLI_243060,2025-11-04,893.66
VTA_13998413,CLI_412499,2025-07-15,5003.38
VTA_48249731,CLI_624077,2025-12-25,1741.83
VTA_75902639,CLI_913060,2025-12-24,546.97
VTA_33734915,CLI_446511,2025-03-13,238.87
VTA_48079441,CLI_430915,2025-04-16,474.6
VTA_74696642,CLI_034396,2025-08-18,1183.31
VTA_26534507,CLI_508835,2025-08-12,2194.9
VTA_73691622,CLI_967722,2025-06-08,3223.46
VTA_74164561,CLI_724639,2025-11-10,290.99
VTA_56144593,CLI_401050,2025-06-16,818.9
VTA_96534157,CLI_198872,2025-07-27,758.91
VTA_76867986,CLI_967482,2025-07-07,2322.74
VTA_07570848,CLI_894401,2025-06-18,6090.31
VTA_16412368,CLI_364630,2025-08-20,1747.05
VTA_16372139,CLI_120303,2025-06-27,4410.18
VTA_66861553,CLI_340053,2025-01-22,1143.9
VTA_10465366,CLI_654146,2025-11-15,2058.65
VTA_69238980,CLI_485627,2025-07-24,1170.82
VTA_04350217,CLI_952623,2025-06-16,2546.66
VTA_95991453,CLI_980137,2025-05-07,479.04
VTA_48489955,CLI_281793,2025-03-04,3464.78
VTA_72051995,CLI_171749,2025-11-27,663.85
VTA_82078487,CLI_723623,2025-05-06,4678.51
VTA_38022386,CLI_666768,2025-05-17,2299.73
VTA_12487203,CLI_294862,2025-07-18,2251.22
VTA_59237422,CLI_657553,2025-01-03,1053.2
VTA_25162339,CLI_414772,2025-06-29,1651.99
VTA_06120952,CLI_450811,2025-08-31,458.43
VTA_07962900,CLI_800087,2025-07-15,2253.6
VTA_84181019,CLI_446511,2025-01-21,3842.66
VTA_58218165,CLI_903972,2025-11-25,647.05
VTA_16704723,CLI_579035,2025-10-25,821.38
VTA_03267012,CLI_274151,2025-01-25,2820.67
VTA_84468893,CLI_074766,2025-03-27,2428.74
VTA_71408768,CLI_451235,2025-01-02,1506.73
VTA_26722483,CLI_967722,2025-07-01,5593.46
VTA_55675503,CLI_703193,2025-06-19,19.19
